game_id,date,arena,game_state,away_team,home_team,away_score,home_score,overtime
2023020522,2023-12-23,Madison Square Garden,OFF,BUF,NYR,3,4,OT
2023020523,2023-12-23,Honda Center,OFF,SEA,ANA,3,2,
2023020524,2023-12-23,Enterprise Center,OFF,CHI,STL,5,7,
2023020525,2023-12-23,Ball Arena,OFF,ARI,COL,1,4,
2023020526,2023-12-23,Crypto.com Arena,OFF,CGY,LAK,3,5,
2023020527,2023-12-23,Rogers Arena,OFF,SJS,VAN,4,7,
2023020528,2023-12-27,Prudential Center,OFF,CBJ,NJD,3,4,OT
2023020529,2023-12-27,Madison Square Garden,OFF,WSH,NYR,1,5,
2023020530,2023-12-27,Amalie Arena,OFF,FLA,TBL,3,2,
2023020531,2023-12-27,Scotiabank Arena,OFF,OTT,TOR,4,2,
2023020532,2023-12-27,KeyBank Center,OFF,BOS,BUF,4,1,
2023020533,2023-12-27,UBS Arena,OFF,PIT,NYI,7,0,
2023020534,2023-12-27,Xcel Energy Center,OFF,DET,MIN,3,6,
2023020535,2023-12-27,Bridgestone Arena,OFF,CAR,NSH,5,2,
2023020536,2023-12-27,Enterprise Center,OFF,DAL,STL,1,2,
2023020537,2023-12-27,Mullett Arena,OFF,COL,ARI,4,5,OT
2023020538,2023-12-27,United Center,OFF,WPG,CHI,1,2,OT
2023020539,2023-12-27,Scotiabank Saddledome,OFF,SEA,CGY,2,1,
2023020540,2023-12-27,Honda Center,OFF,VGK,ANA,2,5,
2023020541,2023-12-27,Crypto.com Arena,OFF,SJS,LAK,1,5,
2023020542,2023-12-28,PNC Arena,OFF,MTL,CAR,3,5,
2023020543,2023-12-28,Rogers Arena,OFF,PHI,VAN,4,1,
2023020544,2023-12-28,T-Mobile Arena,OFF,LAK,VGK,2,3,
2023020545,2023-12-28,SAP Center at San Jose,OFF,EDM,SJS,5,0,
2023020546,2023-12-29,Nationwide Arena,OFF,TOR,CBJ,5,6,OT
2023020547,2023-12-29,Little Caesars Arena,OFF,NSH,DET,4,5,OT
2023020548,2023-12-29,Amerant Bank Arena,OFF,NYR,FLA,3,4,
2023020549,2023-12-29,Canadian Tire Centre,OFF,NJD,OTT,6,2,
2023020550,2023-12-29,UBS Arena,OFF,WSH,NYI,1,5,
2023020551,2023-12-29,American Airlines Center,OFF,CHI,DAL,4,5,OT
2023020552,2023-12-29,Enterprise Center,OFF,COL,STL,2,1,
2023020553,2023-12-29,Honda Center,OFF,ARI,ANA,2,0,
2023020554,2023-12-29,Climate Pledge Arena,OFF,PHI,SEA,1,2,OT
2023020555,2023-12-30,Canada Life Centre,OFF,MIN,WPG,2,4,
2023020556,2023-12-30,KeyBank Center,OFF,CBJ,BUF,2,3,OT
2023020557,2023-12-30,TD Garden,OFF,NJD,BOS,2,5,
2023020558,2023-12-30,Amerant Bank Arena,OFF,MTL,FLA,1,4,
2023020559,2023-12-30,PPG Paints Arena,OFF,STL,PIT,2,4,
2023020560,2023-12-30,Amalie Arena,OFF,NYR,TBL,5,1,
2023020561,2023-12-30,Scotiabank Arena,OFF,CAR,TOR,3,2,
2023020562,2023-12-30,Capital One Arena,OFF,NSH,WSH,3,2,SO
2023020563,2023-12-30,Crypto.com Arena,OFF,EDM,LAK,3,2,SO
2023020564,2023-12-31,Xcel Energy Center,OFF,WPG,MIN,3,2,
2023020565,2023-12-31,Little Caesars Arena,OFF,BOS,DET,5,3,
2023020566,2023-12-31,Canadian Tire Centre,OFF,BUF,OTT,1,5,
2023020567,2023-12-31,PPG Paints Arena,OFF,NYI,PIT,1,3,
2023020568,2023-12-31,Amalie Arena,OFF,MTL,TBL,3,4,
2023020569,2023-12-31,Honda Center,OFF,EDM,ANA,7,2,
2023020570,2023-12-31,Scotiabank Saddledome,OFF,PHI,CGY,3,4,
2023020571,2023-12-31,Ball Arena,OFF,SJS,COL,1,3,
2023020572,2023-12-31,American Airlines Center,OFF,CHI,DAL,1,8,
2023020573,2024-01-01,T-Mobile Park,OFF,VGK,SEA,0,3,
2023020574,2024-01-02,Nationwide Arena,OFF,BOS,CBJ,4,1,
2023020575,2024-01-02,Madison Square Garden,OFF,CAR,NYR,6,1,
2023020576,2024-01-02,PPG Paints Arena,OFF,WSH,PIT,4,3,
2023020577,2024-01-02,American Airlines Center,OFF,MTL,DAL,4,3,
2023020578,2024-01-02,Xcel Energy Center,OFF,CGY,MIN,3,1,
2023020579,2024-01-02,Bridgestone Arena,OFF,CHI,NSH,0,3,
2023020580,2024-01-02,Canada Life Centre,OFF,TBL,WPG,2,4,
2023020581,2024-01-02,Mullett Arena,OFF,FLA,ARI,4,1,
2023020582,2024-01-02,Ball Arena,OFF,NYI,COL,4,5,OT
2023020583,2024-01-02,Rogers Place,OFF,PHI,EDM,2,5,
2023020584,2024-01-02,Rogers Arena,OFF,OTT,VAN,3,6,
2023020585,2024-01-02,Crypto.com Arena,OFF,TOR,LAK,3,0,
2023020586,2024-01-02,SAP Center at San Jose,OFF,DET,SJS,5,3,
2023020587,2024-01-03,Capital One Arena,OFF,NJD,WSH,6,3,
2023020588,2024-01-03,Honda Center,OFF,TOR,ANA,2,1,OT
2023020589,2024-01-04,TD Garden,OFF,PIT,BOS,6,5,
2023020590,2024-01-04,Centre Bell,OFF,BUF,MTL,6,1,
2023020591,2024-01-04,Madison Square Garden,OFF,CHI,NYR,1,4,
2023020592,2024-01-04,Wells Fargo Center,OFF,CBJ,PHI,3,2,SO
2023020593,2024-01-04,American Airlines Center,OFF,COL,DAL,5,4,OT
2023020594,2024-01-04,Xcel Energy Center,OFF,TBL,MIN,4,1,
2023020595,2024-01-04,Bridgestone Arena,OFF,CGY,NSH,6,3,
2023020596,2024-01-04,Enterprise Center,OFF,VAN,STL,1,2,
2023020597,2024-01-04,Mullett Arena,OFF,NYI,ARI,5,1,
2023020598,2024-01-04,Climate Pledge Arena,OFF,OTT,SEA,1,4,
2023020599,2024-01-04,T-Mobile Arena,OFF,FLA,VGK,4,1,
2023020600,2024-01-04,Crypto.com Arena,OFF,DET,LAK,4,3,SO
2023020601,2024-01-04,SAP Center at San Jose,OFF,WPG,SJS,2,1,
2023020602,2024-01-05,Prudential Center,FINAL,CHI,NJD,2,4,
2023020603,2024-01-05,Capital One Arena,OFF,CAR,WSH,6,2,
2023020605,2024-01-06,Wells Fargo Center,OFF,CGY,PHI,2,3,
2023020606,2024-01-06,Ball Arena,OFF,FLA,COL,8,4,
2023020607,2024-01-06,TD Garden,OFF,TBL,BOS,3,7,
2023020609,2024-01-06,Nationwide Arena,OFF,MIN,CBJ,4,3,OT
2023020610,2024-01-06,Centre Bell,OFF,NYR,MTL,3,4,SO
2023020611,2024-01-06,Prudential Center,OFF,VAN,NJD,6,4,
2023020613,2024-01-06,SAP Center at San Jose,OFF,TOR,SJS,4,1,
2023020608,2024-01-06,PNC Arena,OFF,STL,CAR,2,1,SO
2023020614,2024-01-06,American Airlines Center,OFF,NSH,DAL,4,3,
2023020615,2024-01-06,Rogers Place,OFF,OTT,EDM,1,3,
2023020616,2024-01-06,T-Mobile Arena,OFF,NYI,VGK,2,5,
2023020617,2024-01-07,United Center,OFF,CGY,CHI,3,4,
2023020618,2024-01-07,Capital One Arena,OFF,LAK,WSH,3,4,
2023020619,2024-01-07,Mullett Arena,OFF,WPG,ARI,6,2,
2023020620,2024-01-07,Honda Center,OFF,DET,ANA,3,2,
2023020621,2024-01-08,Madison Square Garden,OFF,VAN,NYR,6,3,
2023020622,2024-01-08,Wells Fargo Center,OFF,PIT,PHI,4,1,
2023020623,2024-01-08,Xcel Energy Center,OFF,DAL,MIN,4,0,
2023020624,2024-01-08,Ball Arena,OFF,BOS,COL,3,4,SO
2023020625,2024-01-09,KeyBank Center,OFF,SEA,BUF,5,2,
2023020626,2024-01-09,Amalie Arena,OFF,LAK,TBL,2,3,OT
2023020627,2024-01-09,Scotiabank Arena,OFF,SJS,TOR,1,7,
2023020628,2024-01-09,UBS Arena,OFF,VAN,NYI,5,2,
2023020629,2024-01-09,Bridgestone Arena,OFF,ANA,NSH,5,3,
2023020630,2024-01-09,Enterprise Center,OFF,FLA,STL,5,1,
2023020631,2024-01-09,Canada Life Centre,OFF,CBJ,WPG,0,5,
2023020632,2024-01-09,United Center,OFF,EDM,CHI,2,1,
2023020633,2024-01-09,Mullett Arena,OFF,BOS,ARI,3,4,OT
2023020634,2024-01-09,Scotiabank Saddledome,OFF,OTT,CGY,3,6,
2023020635,2024-01-10,Wells Fargo Center,OFF,MTL,PHI,2,3,SO
2023020636,2024-01-10,American Airlines Center,OFF,MIN,DAL,2,7,
2023020637,2024-01-10,Ball Arena,OFF,VGK,COL,0,3,
2023020638,2024-01-11,KeyBank Center,OFF,OTT,BUF,3,5,
2023020639,2024-01-11,PNC Arena,OFF,ANA,CAR,3,6,
2023020640,2024-01-11,Little Caesars Arena,OFF,EDM,DET,3,2,OT
2023020641,2024-01-11,Amerant Bank Arena,OFF,LAK,FLA,2,3,OT
2023020642,2024-01-11,Centre Bell,OFF,SJS,MTL,3,2,
2023020643,2024-01-11,PPG Paints Arena,OFF,VAN,PIT,4,3,OT
2023020644,2024-01-11,Amalie Arena,OFF,NJD,TBL,3,4,OT
2023020645,2024-01-11,Capital One Arena,OFF,SEA,WSH,4,1,
2023020646,2024-01-11,UBS Arena,OFF,TOR,NYI,3,4,OT
2023020647,2024-01-11,Enterprise Center,OFF,NYR,STL,2,5,
2023020648,2024-01-11,Canada Life Centre,OFF,CHI,WPG,1,2,
2023020649,2024-01-11,Mullett Arena,OFF,CGY,ARI,6,2,
2023020650,2024-01-11,T-Mobile Arena,OFF,BOS,VGK,1,2,OT
2023020651,2024-01-12,American Airlines Center,OFF,NSH,DAL,6,3,
2023020652,2024-01-12,Xcel Energy Center,OFF,PHI,MIN,4,3,OT
2023020653,2024-01-13,Capital One Arena,OFF,NYR,WSH,2,3,
2023020654,2024-01-13,KeyBank Center,OFF,VAN,BUF,1,0,
2023020655,2024-01-13,Canadian Tire Centre,OFF,SJS,OTT,4,5,
2023020656,2024-01-13,Amerant Bank Arena,OFF,NJD,FLA,4,1,
2023020657,2024-01-13,PNC Arena,OFF,PIT,CAR,2,3,OT
2023020658,2024-01-13,Nationwide Arena,OFF,SEA,CBJ,7,4,
2023020659,2024-01-13,Little Caesars Arena,OFF,LAK,DET,3,5,
2023020660,2024-01-13,Centre Bell,OFF,EDM,MTL,2,1,OT
2023020661,2024-01-13,Amalie Arena,OFF,ANA,TBL,1,5,
2023020662,2024-01-13,Scotiabank Arena,OFF,COL,TOR,5,3,
2023020663,2024-01-13,Canada Life Centre,OFF,PHI,WPG,2,0,
2023020664,2024-01-13,United Center,OFF,DAL,CHI,3,1,
2023020665,2024-01-13,Xcel Energy Center,OFF,ARI,MIN,6,0,
2023020666,2024-01-13,Bridgestone Arena,OFF,NYI,NSH,1,3,
2023020667,2024-01-13,Enterprise Center,OFF,BOS,STL,4,3,OT
2023020668,2024-01-13,T-Mobile Arena,OFF,CGY,VGK,3,1,
2023020669,2024-01-14,Madison Square Garden,OFF,WSH,NYR,1,2,
2023020670,2024-01-14,Scotiabank Arena,OFF,DET,TOR,4,2,
2023020672,2024-01-15,KeyBank Center,OFF,SJS,BUF,0,3,
2023020671,2024-01-15,TD Garden,OFF,NJD,BOS,0,3,
2023020673,2024-01-15,Nationwide Arena,OFF,VAN,CBJ,3,4,SO
2023020674,2024-01-15,Amerant Bank Arena,OFF,ANA,FLA,5,4,OT
2023020677,2024-01-15,PPG Paints Arena,OFF,SEA,PIT,0,3,
2023020675,2024-01-15,PNC Arena,OFF,LAK,CAR,5,2,
2023020676,2024-01-15,Xcel Energy Center,OFF,NYI,MIN,0,5,
2023020680,2024-01-15,T-Mobile Arena,OFF,NSH,VGK,1,4,
2023020678,2024-01-15,Centre Bell,OFF,COL,MTL,3,4,
2023020679,2024-01-15,Enterprise Center,OFF,PHI,STL,4,2,
2023020681,2024-01-16,Madison Square Garden,OFF,SEA,NYR,2,5,
2023020682,2024-01-16,Canadian Tire Centre,OFF,COL,OTT,7,4,
2023020683,2024-01-16,Capital One Arena,OFF,ANA,WSH,0,2,
2023020684,2024-01-16,American Airlines Center,OFF,LAK,DAL,1,5,
2023020685,2024-01-16,Canada Life Centre,OFF,NYI,WPG,2,4,
2023020686,2024-01-16,United Center,OFF,SJS,CHI,1,2,SO
2023020687,2024-01-16,Scotiabank Saddledome,OFF,ARI,CGY,2,3,OT
2023020688,2024-01-16,Rogers Place,OFF,TOR,EDM,2,4,
2023020689,2024-01-17,Amerant Bank Arena,OFF,DET,FLA,3,2,OT
2023020690,2024-01-17,Prudential Center,OFF,MTL,NJD,3,2,
2023020691,2024-01-18,KeyBank Center,OFF,CHI,BUF,0,3,
2023020692,2024-01-18,TD Garden,OFF,COL,BOS,2,5,
2023020693,2024-01-18,Canadian Tire Centre,OFF,MTL,OTT,2,6,
2023020694,2024-01-18,Wells Fargo Center,OFF,DAL,PHI,1,5,
2023020695,2024-01-18,Amalie Arena,OFF,MIN,TBL,3,7,
2023020696,2024-01-18,Capital One Arena,OFF,STL,WSH,2,5,
2023020697,2024-01-18,Scotiabank Saddledome,OFF,TOR,CGY,4,3,
2023020698,2024-01-18,Rogers Place,OFF,SEA,EDM,2,4,
2023020699,2024-01-18,Crypto.com Arena,OFF,NSH,LAK,2,1,
2023020700,2024-01-18,Rogers Arena,OFF,ARI,VAN,1,2,
2023020701,2024-01-18,T-Mobile Arena,OFF,NYR,VGK,1,5,
2023020702,2024-01-19,PNC Arena,OFF,DET,CAR,2,4,
2023020703,2024-01-19,Nationwide Arena,OFF,NJD,CBJ,4,1,
2023020705,2024-01-19,United Center,OFF,NYI,CHI,3,4,OT
2023020706,2024-01-20,KeyBank Center,OFF,TBL,BUF,3,1,
2023020707,2024-01-20,Wells Fargo Center,OFF,COL,PHI,7,4,
2023020708,2024-01-20,Mullett Arena,OFF,NSH,ARI,2,3,
2023020709,2024-01-20,Canadian Tire Centre,OFF,WPG,OTT,2,1,OT
2023020710,2024-01-20,TD Garden,OFF,MTL,BOS,4,9,
2023020711,2024-01-20,Prudential Center,OFF,DAL,NJD,6,2,
2023020713,2024-01-20,Enterprise Center,OFF,WSH,STL,0,3,
2023020714,2024-01-20,Scotiabank Saddledome,OFF,EDM,CGY,3,1,
2023020715,2024-01-20,SAP Center at San Jose,OFF,ANA,SJS,3,5,
2023020716,2024-01-20,T-Mobile Arena,OFF,PIT,VGK,2,3,
2023020717,2024-01-20,Crypto.com Arena,OFF,NYR,LAK,1,2,
2023020718,2024-01-21,Wells Fargo Center,OFF,OTT,PHI,5,3,
2023020719,2024-01-21,PNC Arena,OFF,MIN,CAR,5,2,
2023020720,2024-01-21,Little Caesars Arena,OFF,TBL,DET,1,2,
2023020721,2024-01-21,UBS Arena,OFF,DAL,NYI,2,3,OT
2023020722,2024-01-21,Honda Center,OFF,NYR,ANA,5,2,
2023020723,2024-01-21,Climate Pledge Arena,OFF,TOR,SEA,3,1,
2023020724,2024-01-22,TD Garden,OFF,WPG,BOS,1,4,
2023020725,2024-01-22,Prudential Center,OFF,VGK,NJD,5,6,OT
2023020726,2024-01-22,Bridgestone Arena,OFF,FLA,NSH,4,1,
2023020727,2024-01-22,Mullett Arena,OFF,PIT,ARI,2,5,
2023020728,2024-01-22,Rogers Arena,OFF,CHI,VAN,0,2,
2023020729,2024-01-22,Crypto.com Arena,OFF,SJS,LAK,4,3,SO
2023020730,2024-01-23,Little Caesars Arena,OFF,DAL,DET,5,4,
2023020731,2024-01-23,Centre Bell,OFF,OTT,MTL,4,1,
2023020732,2024-01-23,Wells Fargo Center,OFF,TBL,PHI,6,3,
2023020733,2024-01-23,UBS Arena,OFF,VGK,NYI,3,2,
2023020734,2024-01-23,Xcel Energy Center,OFF,WSH,MIN,3,5,
2023020735,2024-01-23,Scotiabank Saddledome,OFF,STL,CGY,4,3,
2023020736,2024-01-23,Rogers Place,OFF,CBJ,EDM,1,4,
2023020737,2024-01-23,Honda Center,OFF,BUF,ANA,2,4,
2023020738,2024-01-23,SAP Center at San Jose,OFF,NYR,SJS,2,3,OT
2023020739,2024-01-24,Amerant Bank Arena,OFF,ARI,FLA,2,6,
2023020740,2024-01-24,Scotiabank Arena,OFF,WPG,TOR,0,1,OT
2023020741,2024-01-24,TD Garden,OFF,CAR,BOS,3,2,
2023020742,2024-01-24,Ball Arena,OFF,WSH,COL,2,6,
2023020743,2024-01-24,Climate Pledge Arena,OFF,CHI,SEA,2,6,
2023020744,2024-01-24,Rogers Arena,OFF,STL,VAN,4,3,OT
2023020745,2024-01-24,Crypto.com Arena,OFF,BUF,LAK,5,3,
2023020747,2024-01-25,Little Caesars Arena,OFF,PHI,DET,0,3,
2023020748,2024-01-25,Centre Bell,OFF,NYI,MTL,3,4,
2023020749,2024-01-25,Canadian Tire Centre,OFF,BOS,OTT,3,2,OT
2023020750,2024-01-25,Amalie Arena,OFF,ARI,TBL,3,6,
2023020746,2024-01-25,PNC Arena,OFF,NJD,CAR,2,3,
2023020751,2024-01-25,American Airlines Center,OFF,ANA,DAL,3,4,OT
2023020752,2024-01-25,Xcel Energy Center,OFF,NSH,MIN,3,2,
2023020753,2024-01-25,Scotiabank Saddledome,OFF,CBJ,CGY,5,2,
2023020754,2024-01-25,Rogers Place,OFF,CHI,EDM,0,3,
2023020755,2024-01-26,Madison Square Garden,OFF,VGK,NYR,5,2,
2023020756,2024-01-26,PPG Paints Arena,OFF,FLA,PIT,3,2,SO
2023020757,2024-01-26,Ball Arena,OFF,LAK,COL,1,5,
2023020758,2024-01-26,Climate Pledge Arena,OFF,STL,SEA,4,3,OT
2023020759,2024-01-27,Wells Fargo Center,OFF,BOS,PHI,6,2,
2023020760,2024-01-27,American Airlines Center,OFF,WSH,DAL,4,5,OT
2023020761,2024-01-27,Rogers Place,OFF,NSH,EDM,1,4,
2023020762,2024-01-27,SAP Center at San Jose,OFF,BUF,SJS,5,2,
2023020763,2024-01-27,PNC Arena,OFF,ARI,CAR,1,3,
2023020765,2024-01-27,Canadian Tire Centre,OFF,NYR,OTT,7,2,
2023020766,2024-01-27,PPG Paints Arena,OFF,MTL,PIT,2,3,OT
2023020767,2024-01-27,Amalie Arena,OFF,NJD,TBL,3,6,
2023020768,2024-01-27,Canada Life Centre,OFF,TOR,WPG,4,2,
2023020769,2024-01-27,UBS Arena,OFF,FLA,NYI,3,2,OT
2023020764,2024-01-27,Little Caesars Arena,OFF,VGK,DET,2,5,
2023020770,2024-01-27,Xcel Energy Center,OFF,ANA,MIN,3,2,
2023020771,2024-01-27,Scotiabank Saddledome,OFF,CHI,CGY,0,1,
2023020772,2024-01-27,Rogers Arena,OFF,CBJ,VAN,4,5,OT
2023020773,2024-01-28,Enterprise Center,OFF,LAK,STL,3,4,OT
2023020774,2024-01-28,Climate Pledge Arena,OFF,CBJ,SEA,2,4,
2023020775,2024-01-29,Canadian Tire Centre,OFF,NSH,OTT,3,4,OT
2023020776,2024-01-30,Enterprise Center,OFF,CBJ,STL,1,0,
2023020777,2024-01-30,SAP Center at San Jose,FINAL,SEA,SJS,0,2,
2023020778,2024-01-31,Little Caesars Arena,FUT,OTT,DET,0,0,
2023020779,2024-01-31,Bridgestone Arena,FUT,LAK,NSH,0,0,
2023020780,2024-01-31,Honda Center,FUT,SJS,ANA,0,0,
2023020781,2024-02-05,Madison Square Garden,FUT,COL,NYR,0,0,
2023020782,2024-02-05,Scotiabank Arena,FUT,NYI,TOR,0,0,
2023020783,2024-02-06,TD Garden,FUT,CGY,BOS,0,0,
2023020784,2024-02-06,KeyBank Center,FUT,DAL,BUF,0,0,
2023020785,2024-02-06,PNC Arena,FUT,VAN,CAR,0,0,
2023020786,2024-02-06,Amerant Bank Arena,FUT,PHI,FLA,0,0,
2023020788,2024-02-06,PPG Paints Arena,FUT,WPG,PIT,0,0,
2023020789,2024-02-06,Capital One Arena,FUT,MTL,WSH,0,0,
2023020787,2024-02-06,Prudential Center,FUT,COL,NJD,0,0,
2023020790,2024-02-06,T-Mobile Arena,FUT,EDM,VGK,0,0,
2023020791,2024-02-07,Madison Square Garden,FUT,TBL,NYR,0,0,
2023020792,2024-02-07,Scotiabank Arena,FUT,DAL,TOR,0,0,
2023020793,2024-02-07,United Center,FUT,MIN,CHI,0,0,
2023020794,2024-02-08,TD Garden,FUT,VAN,BOS,0,0,
2023020795,2024-02-08,Amerant Bank Arena,FUT,WSH,FLA,0,0,
2023020796,2024-02-08,Prudential Center,FUT,CGY,NJD,0,0,
2023020797,2024-02-08,Wells Fargo Center,FUT,WPG,PHI,0,0,
2023020798,2024-02-08,UBS Arena,FUT,TBL,NYI,0,0,
2023020799,2024-02-08,PNC Arena,FUT,COL,CAR,0,0,
2023020800,2024-02-08,Mullett Arena,FUT,VGK,ARI,0,0,
2023020801,2024-02-09,Xcel Energy Center,FUT,PIT,MIN,0,0,
2023020802,2024-02-09,United Center,FUT,NYR,CHI,0,0,
2023020803,2024-02-09,Honda Center,FUT,EDM,ANA,0,0,
2023020804,2024-02-10,KeyBank Center,FUT,STL,BUF,0,0,
2023020805,2024-02-10,Little Caesars Arena,FUT,VAN,DET,0,0,
2023020806,2024-02-10,Centre Bell,FUT,DAL,MTL,0,0,
2023020807,2024-02-10,UBS Arena,FUT,CGY,NYI,0,0,
2023020808,2024-02-10,TD Garden,FUT,WSH,BOS,0,0,
2023020809,2024-02-10,Amerant Bank Arena,FUT,COL,FLA,0,0,
2023020810,2024-02-10,PNC Arena,FUT,NJD,CAR,0,0,
2023020811,2024-02-10,Nationwide Arena,FUT,TBL,CBJ,0,0,
2023020812,2024-02-10,Canadian Tire Centre,FUT,TOR,OTT,0,0,
2023020813,2024-02-10,Wells Fargo Center,FUT,SEA,PHI,0,0,
2023020814,2024-02-10,Canada Life Centre,FUT,PIT,WPG,0,0,
2023020815,2024-02-10,Bridgestone Arena,FUT,ARI,NSH,0,0,
2023020816,2024-02-10,Crypto.com Arena,FUT,EDM,LAK,0,0,
2023020817,2024-02-11,Centre Bell,FUT,STL,MTL,0,0,
2023020818,2024-02-11,Capital One Arena,FUT,VAN,WSH,0,0,
2023020819,2024-02-12,Prudential Center,FUT,SEA,NJD,0,0,
2023020820,2024-02-12,Madison Square Garden,FUT,CGY,NYR,0,0,
2023020821,2024-02-12,Wells Fargo Center,FUT,ARI,PHI,0,0,
2023020822,2024-02-12,T-Mobile Arena,FUT,MIN,VGK,0,0,
2023020823,2024-02-13,TD Garden,FUT,TBL,BOS,0,0,
2023020824,2024-02-13,KeyBank Center,FUT,LAK,BUF,0,0,
2023020825,2024-02-13,Centre Bell,FUT,ANA,MTL,0,0,
2023020826,2024-02-13,Canadian Tire Centre,FUT,CBJ,OTT,0,0,
2023020827,2024-02-13,Scotiabank Arena,FUT,STL,TOR,0,0,
2023020828,2024-02-13,Capital One Arena,FUT,COL,WSH,0,0,
2023020829,2024-02-13,UBS Arena,FUT,SEA,NYI,0,0,
2023020830,2024-02-13,American Airlines Center,FUT,CAR,DAL,0,0,
2023020831,2024-02-13,Bridgestone Arena,FUT,NJD,NSH,0,0,
2023020832,2024-02-13,United Center,FUT,VAN,CHI,0,0,
2023020833,2024-02-13,Rogers Place,FUT,DET,EDM,0,0,
2023020834,2024-02-14,PPG Paints Arena,FUT,FLA,PIT,0,0,
2023020835,2024-02-14,Canada Life Centre,FUT,SJS,WPG,0,0,
2023020836,2024-02-14,Mullett Arena,FUT,MIN,ARI,0,0,
2023020837,2024-02-15,TD Garden,FUT,SEA,BOS,0,0,
2023020838,2024-02-15,KeyBank Center,FUT,FLA,BUF,0,0,
2023020839,2024-02-15,Prudential Center,FUT,LAK,NJD,0,0,
2023020840,2024-02-15,Madison Square Garden,FUT,MTL,NYR,0,0,
2023020841,2024-02-15,Canadian Tire Centre,FUT,ANA,OTT,0,0,
2023020842,2024-02-15,Amalie Arena,FUT,COL,TBL,0,0,
2023020843,2024-02-15,Scotiabank Arena,FUT,PHI,TOR,0,0,
2023020844,2024-02-15,Enterprise Center,FUT,EDM,STL,0,0,
2023020847,2024-02-15,Bridgestone Arena,FUT,DAL,NSH,0,0,
2023020845,2024-02-15,United Center,FUT,PIT,CHI,0,0,
2023020846,2024-02-15,Scotiabank Saddledome,FUT,SJS,CGY,0,0,
2023020848,2024-02-15,Rogers Arena,FUT,DET,VAN,0,0,
2023020849,2024-02-16,Mullett Arena,FUT,CAR,ARI,0,0,
2023020853,2024-02-17,TD Garden,FUT,LAK,BOS,0,0,
2023020850,2024-02-17,American Airlines Center,FUT,EDM,DAL,0,0,
2023020851,2024-02-17,United Center,FUT,OTT,CHI,0,0,
2023020852,2024-02-17,Scotiabank Saddledome,FUT,DET,CGY,0,0,
2023020854,2024-02-17,Xcel Energy Center,FUT,BUF,MIN,0,0,
2023020855,2024-02-17,Enterprise Center,FUT,NSH,STL,0,0,
2023020856,2024-02-17,Amalie Arena,FUT,FLA,TBL,0,0,
2023020857,2024-02-17,Centre Bell,FUT,WSH,MTL,0,0,
2023020858,2024-02-17,Scotiabank Arena,FUT,ANA,TOR,0,0,
2023020859,2024-02-17,MetLife Stadium,FUT,PHI,NJD,0,0,
2023020860,2024-02-17,Rogers Arena,FUT,WPG,VAN,0,0,
2023020861,2024-02-17,SAP Center at San Jose,FUT,CBJ,SJS,0,0,
2023020862,2024-02-17,T-Mobile Arena,FUT,CAR,VGK,0,0,
2023020863,2024-02-18,MetLife Stadium,FUT,NYR,NYI,0,0,
2023020864,2024-02-18,Ball Arena,FUT,ARI,COL,0,0,
2023020865,2024-02-18,PPG Paints Arena,FUT,LAK,PIT,0,0,
2023020866,2024-02-19,KeyBank Center,FUT,ANA,BUF,0,0,
2023020867,2024-02-19,TD Garden,FUT,DAL,BOS,0,0,
2023020868,2024-02-19,Enterprise Center,FUT,TOR,STL,0,0,
2023020869,2024-02-19,Xcel Energy Center,FUT,VAN,MIN,0,0,
2023020870,2024-02-19,Climate Pledge Arena,FUT,DET,SEA,0,0,
2023020871,2024-02-19,Mullett Arena,FUT,EDM,ARI,0,0,
2023020872,2024-02-19,Scotiabank Saddledome,FUT,WPG,CGY,0,0,
2023020873,2024-02-19,SAP Center at San Jose,FUT,VGK,SJS,0,0,
2023020874,2024-02-19,PNC Arena,FUT,CHI,CAR,0,0,
2023020875,2024-02-19,Amalie Arena,FUT,OTT,TBL,0,0,
2023020876,2024-02-20,Amerant Bank Arena,FUT,OTT,FLA,0,0,
2023020877,2024-02-20,Madison Square Garden,FUT,DAL,NYR,0,0,
2023020878,2024-02-20,PPG Paints Arena,FUT,NYI,PIT,0,0,
2023020879,2024-02-20,Capital One Arena,FUT,NJD,WSH,0,0,
2023020880,2024-02-20,Canada Life Centre,FUT,MIN,WPG,0,0,
2023020881,2024-02-20,Ball Arena,FUT,VAN,COL,0,0,
2023020882,2024-02-20,T-Mobile Arena,FUT,NSH,VGK,0,0,
2023020883,2024-02-20,Crypto.com Arena,FUT,CBJ,LAK,0,0,
2023020884,2024-02-21,Centre Bell,FUT,BUF,MTL,0,0,
2023020885,2024-02-21,United Center,FUT,PHI,CHI,0,0,
2023020886,2024-02-21,Honda Center,FUT,CBJ,ANA,0,0,
2023020887,2024-02-21,Mullett Arena,FUT,TOR,ARI,0,0,
2023020888,2024-02-21,Rogers Place,FUT,BOS,EDM,0,0,
2023020889,2024-02-22,PNC Arena,FUT,FLA,CAR,0,0,
2023020890,2024-02-22,Little Caesars Arena,FUT,COL,DET,0,0,
2023020891,2024-02-22,Prudential Center,FUT,NYR,NJD,0,0,
2023020892,2024-02-22,Canadian Tire Centre,FUT,DAL,OTT,0,0,
2023020893,2024-02-22,PPG Paints Arena,FUT,MTL,PIT,0,0,
2023020894,2024-02-22,Amalie Arena,FUT,WSH,TBL,0,0,
